"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"Magohb",1.46755923321792e-08,0.513376860053658,0.171,0.074,0.000368782959715331,"Magohb"
"Fam193a",1.4694503717823e-08,0.438258677557327,0.194,0.088,0.000369258183925174,"Fam193a"
"Swt1",1.52919175042716e-08,0.242856441957573,0.227,0.108,0.000384270594964841,"Swt1"
"Eid1",1.55163771861983e-08,-0.573697953446656,0.31,0.396,0.000389911042311978,"Eid1"
"Bax",1.56897168737296e-08,0.229383109508405,0.435,0.244,0.000394266895319951,"Bax"
"Lpin2",1.59410104794087e-08,0.271260101165738,0.152,0.061,0.000400581652337062,"Lpin2"
"Ikbkb",1.61211305306073e-08,0.277947338189428,0.268,0.136,0.000405107889103632,"Ikbkb"
"Alg5",1.67899310602408e-08,0.209489133070275,0.246,0.121,0.00042191417761279,"Alg5"
"Atxn7",1.68057095520397e-08,0.425670138361871,0.192,0.087,0.000422310675333205,"Atxn7"
"Gse1",1.69923337644322e-08,0.455799977920676,0.168,0.072,0.000427000355166417,"Gse1"
"2610507B11Rik",1.72442077165908e-08,0.383722025082745,0.193,0.088,0.00043332969571021,"2610507B11Rik"
"Aph1a",1.73389619754832e-08,0.353915754481114,0.169,0.072,0.000435710775481917,"Aph1a"
"AC149090.1",1.74143552287987e-08,0.478951974240932,0.336,0.188,0.000437605332544482,"AC149090.1"
"Pacsin2",1.77618380818966e-08,0.469281587289135,0.164,0.069,0.00044633722915998,"Pacsin2"
"Ccnt2",1.78446748129257e-08,0.258970258756423,0.19,0.084,0.000448418833374011,"Ccnt2"
"Cpeb4",1.79528831964712e-08,0.427576145514618,0.151,0.061,0.000451138001844125,"Cpeb4"
"Ddx52",1.79651100710679e-08,0.54980576922664,0.16,0.067,0.000451445250975865,"Ddx52"
"Selenof",1.79755655414956e-08,-0.589208638409461,0.564,0.578,0.000451707986492242,"Selenof"
"Pgd",1.8528210129416e-08,0.313230922726192,0.168,0.07,0.000465595392342095,"Pgd"
"Exoc4",1.878125024793e-08,0.513197552444072,0.16,0.067,0.000471954037480233,"Exoc4"
"Csnk1g3",1.88170556224451e-08,0.264152565483186,0.228,0.111,0.000472853790736423,"Csnk1g3"
"Rbm22",1.88679042579022e-08,0.21673465301771,0.221,0.105,0.000474131566096825,"Rbm22"
"Got2",1.90034264007859e-08,0.479616980477503,0.17,0.073,0.000477537102025349,"Got2"
"Lasp1",1.91347635211473e-08,0.298129915346782,0.281,0.143,0.00048083747252291,"Lasp1"
"Prpf38a",1.97101575038116e-08,0.464397584885297,0.175,0.077,0.000495296547913281,"Prpf38a"
"Gng5",1.98670491456035e-08,-0.363839552830848,0.824,0.799,0.00049923907797987,"Gng5"
"Vps41",2.00161534055025e-08,0.555429056443049,0.157,0.066,0.000502985918926871,"Vps41"
"Gpr65",2.01396298238742e-08,0.267523958279256,0.294,0.158,0.000506088757844136,"Gpr65"
"Dpp8",2.0164445935689e-08,0.351001756490839,0.184,0.082,0.000506712361917929,"Dpp8"
"Cep250",2.0302260915918e-08,0.466900147187154,0.175,0.077,0.000510175514556104,"Cep250"
"Ap3b1",2.07834004591696e-08,0.29928515446554,0.206,0.095,0.000522266070138473,"Ap3b1"
"Mea1",2.08201202743684e-08,0.299428402923358,0.227,0.11,0.000523188802374603,"Mea1"
"Erh",2.11430052120775e-08,0.473963551143064,0.207,0.098,0.000531302577974294,"Erh"
"Ubp1",2.11993429573211e-08,0.284442900257851,0.193,0.087,0.000532718289174522,"Ubp1"
"Eef1b2",2.17292239427581e-08,-0.269732623149151,0.966,0.994,0.000546033668457569,"Eef1b2"
"Sema4d",2.1985874595626e-08,0.21706822132935,0.326,0.174,0.000552483042713486,"Sema4d"
"Fam107b",2.22338718428993e-08,0.313870014896279,0.412,0.235,0.000558714965540216,"Fam107b"
"Eif4g2",2.23810770639808e-08,-0.297713999281391,0.785,0.863,0.000562414085540772,"Eif4g2"
"Rela",2.26052369945482e-08,0.246944917015474,0.175,0.075,0.000568047000436003,"Rela"
"Setd2",2.26175378214478e-08,0.281477034867165,0.277,0.142,0.000568356107915162,"Setd2"
"Dda1",2.26211558316071e-08,0.30224291982986,0.208,0.096,0.000568447024892456,"Dda1"
"Trip11",2.36230063938518e-08,0.273428532201433,0.379,0.213,0.000593622527671103,"Trip11"
"Khsrp",2.36605226868602e-08,0.362638461236685,0.167,0.072,0.000594565274598109,"Khsrp"
"Uqcrc1",2.39458337921719e-08,0.216712640970138,0.249,0.125,0.000601734857363487,"Uqcrc1"
"Rb1cc1",2.41238197076546e-08,0.236264346326647,0.346,0.192,0.000606207465433653,"Rb1cc1"
"Copa",2.43087974717794e-08,0.270230272162444,0.291,0.151,0.000610855771668344,"Copa"
"Gtf3a",2.49137548862969e-08,0.355912771009135,0.191,0.087,0.000626057746537754,"Gtf3a"
"Slk",2.50870696568108e-08,0.222368176343256,0.332,0.179,0.000630412973406,"Slk"
"Phgdh",2.56890090212273e-08,0.461541730102603,0.178,0.079,0.00064553910769442,"Phgdh"
"Rfc2",2.58343636601795e-08,0.431159173309036,0.228,0.112,0.000649191724416651,"Rfc2"
"Nkap",2.61726073426904e-08,0.430048804107306,0.174,0.077,0.000657691449914467,"Nkap"
"Atp6v1a",2.62598617869686e-08,0.225750794277899,0.163,0.069,0.000659884066844735,"Atp6v1a"
"Apc",2.62881671065457e-08,0.303828303645871,0.216,0.104,0.000660595351220388,"Apc"
"Tmem176a",2.66452056545435e-08,-1.30101940298236,0.198,0.283,0.000669567372893023,"Tmem176a"
"Aqr",2.68334979836795e-08,0.366147598141823,0.2,0.093,0.000674298970831881,"Aqr"
"Rsbn1",2.69706336829958e-08,0.237977330467076,0.204,0.094,0.000677745053820002,"Rsbn1"
"Ssrp1",2.70187465563181e-08,0.207042174792377,0.386,0.214,0.000678954082213718,"Ssrp1"
"0610012G03Rik",2.74146656484004e-08,0.262119275887393,0.252,0.127,0.000688903133078654,"0610012G03Rik"
"Ptp4a2",2.79584447175151e-08,0.211361674173952,0.682,0.433,0.000702567757306437,"Ptp4a2"
"Tnfsf10",2.80175890510925e-08,0.528687972075177,0.2,0.095,0.000704053995264905,"Tnfsf10"
"Rbbp8",2.82934448162832e-08,0.320950969161996,0.192,0.088,0.00071098597478838,"Rbbp8"
"Wrn",2.85888464044149e-08,0.349970791987312,0.197,0.091,0.000718409121296543,"Wrn"
"Mrps23",2.91727408650185e-08,0.375946129744023,0.229,0.112,0.000733081805197051,"Mrps23"
"Zrsr2",2.94697946013037e-08,0.253682674296016,0.238,0.117,0.00074054646853616,"Zrsr2"
"Itgb7",3.05300403161514e-08,0.332208811885179,0.401,0.236,0.000767189383104568,"Itgb7"
"Capn1",3.12937846987105e-08,0.406826041369035,0.168,0.073,0.000786381515693896,"Capn1"
"Atp5h",3.1587325436349e-08,-0.348643341838192,0.94,0.967,0.000793757900890014,"Atp5h"
"Vps35",3.18284745734422e-08,0.224063044429035,0.201,0.094,0.000799817737556028,"Vps35"
"M6pr",3.3429394557846e-08,0.228577027592991,0.302,0.162,0.000840047255844112,"M6pr"
"Pon2",3.44788679762171e-08,0.305351261808345,0.22,0.108,0.000866419473374361,"Pon2"
"Mcl1",3.459434269291e-08,0.276149911073408,0.691,0.45,0.000869321237530136,"Mcl1"
"Arl4a",3.67262674774112e-08,0.275908642918411,0.238,0.117,0.000922894375439865,"Arl4a"
"Hnrnpab",3.69774243102053e-08,0.213806140397473,0.573,0.35,0.000929205695491149,"Hnrnpab"
"Stx5a",3.72015878952553e-08,0.386116788940068,0.175,0.078,0.00093483870221987,"Stx5a"
"Ubr5",3.72090772782144e-08,0.392791594445828,0.219,0.106,0.00093502690292425,"Ubr5"
"Chfr",3.75600242074993e-08,0.214151398760682,0.245,0.122,0.00094384584831025,"Chfr"
"Cbl",3.78563904033794e-08,0.203093851146433,0.388,0.215,0.000951293234446521,"Cbl"
"Map3k2",3.97611112042744e-08,0.34701019443447,0.208,0.099,0.000999156963452212,"Map3k2"
"Gcc2",4.010637051318e-08,0.393261322340996,0.238,0.121,0.0010078329846257,"Gcc2"
"Topors",4.02236085123414e-08,0.283311731057601,0.204,0.096,0.00101077905830663,"Topors"
"Rapgef1",4.06446959267833e-08,0.610094030511461,0.15,0.063,0.00102136056394414,"Rapgef1"
"Pmpcb",4.13984023676149e-08,0.318676839610474,0.155,0.064,0.00104030045309579,"Pmpcb"
"Hikeshi",4.17328615480258e-08,0.266043798502504,0.176,0.078,0.00104870507784034,"Hikeshi"
"Lrmp",4.22291958877489e-08,0.255004406364869,0.201,0.095,0.00106117746346324,"Lrmp"
"Kpna1",4.2417362598959e-08,0.419128222282453,0.199,0.094,0.00106590590474924,"Kpna1"
"Blmh",4.25276037936591e-08,0.484763218459736,0.162,0.07,0.00106867615573086,"Blmh"
"Ddx47",4.27130131775973e-08,0.406753041185413,0.183,0.083,0.00107333530813984,"Ddx47"
"Ciao2a",4.27720179345131e-08,0.252761248716983,0.257,0.13,0.00107481803867638,"Ciao2a"
"Rap1b",4.4342768612695e-08,0.314872065705412,0.669,0.444,0.00111428943246841,"Rap1b"
"Mcm4",4.46019802936484e-08,0.515515194513279,0.169,0.075,0.00112080316279909,"Mcm4"
"Dcaf11",4.47436716616602e-08,0.302740692535391,0.184,0.083,0.00112436372518586,"Dcaf11"
"Cdc34",4.53842521739187e-08,0.438324951362509,0.173,0.078,0.0011404608728784,"Cdc34"
"Uqcrh",4.61093134869201e-08,-0.330499018689421,0.929,0.968,0.00115868093861281,"Uqcrh"
"Vps13a",4.73376386175607e-08,0.248889332169011,0.266,0.138,0.00118954752082068,"Vps13a"
"Syngr2",4.7724233135296e-08,0.213339183509281,0.201,0.094,0.00119926225445685,"Syngr2"
"Smarcc2",4.78234695474121e-08,0.283421292122375,0.213,0.103,0.00120175596625692,"Smarcc2"
"Tnpo1",4.81471279429079e-08,0.348846046645477,0.163,0.07,0.00120988917807733,"Tnpo1"
"Srsf7",4.88839078889326e-08,0.224000242063403,0.687,0.441,0.00122840372134099,"Srsf7"
"Ecpas",5.05934212321654e-08,0.441960350964848,0.161,0.069,0.00127136208214308,"Ecpas"
"Gbf1",5.09271539948083e-08,0.401965073660364,0.166,0.073,0.00127974845273554,"Gbf1"
"Btbd7",5.13264138935619e-08,0.230953456792804,0.256,0.13,0.00128978145473132,"Btbd7"
"Sept6",5.18199885176873e-08,0.242553018960235,0.507,0.3,0.00130218449146096,"Sept6"
"Cds2",5.21587291133199e-08,0.34408875817925,0.152,0.063,0.00131069670388862,"Cds2"
"Hscb",5.68578484279975e-08,0.470359281905894,0.158,0.068,0.00142878087314715,"Hscb"
"Pkn1",5.73971738653193e-08,0.278208399776544,0.303,0.164,0.00144233358206161,"Pkn1"
"Hint1",5.92436718613691e-08,-0.384676197703496,0.866,0.941,0.00148873423020434,"Hint1"
"Nudcd3",5.92870404600348e-08,0.316978366762847,0.221,0.109,0.00148982403972022,"Nudcd3"
"Stxbp3",6.03111514486122e-08,0.478664037100722,0.157,0.068,0.00151555892475218,"Stxbp3"
"Gpx4",6.11075330497511e-08,-0.322482591432589,0.835,0.886,0.0015355711980072,"Gpx4"
"Rnf19b",6.21807937193191e-08,0.411139478738047,0.179,0.082,0.00156254116537277,"Rnf19b"
"Yipf3",6.37524354199483e-08,0.322493274302089,0.189,0.088,0.00160203494966788,"Yipf3"
"Dyrk2",6.58370359771625e-08,0.349568800334298,0.184,0.084,0.00165441887707012,"Dyrk2"
"Map2k3",6.83651647186191e-08,0.417518920379718,0.171,0.077,0.00171794822421418,"Map2k3"
"Mknk2",6.84528042857611e-08,0.206461690528213,0.28,0.148,0.00172015051889689,"Mknk2"
"Nsmce2",6.93093553299774e-08,0.322420209672443,0.174,0.079,0.001741674790087,"Nsmce2"
"Larp4b",6.9352564595351e-08,0.207878900701798,0.23,0.115,0.00174276059571658,"Larp4b"
"Pmm2",7.01680353205427e-08,0.521174942119516,0.153,0.066,0.00176325255956992,"Pmm2"
"Lage3",7.07713339299275e-08,0.293332454410149,0.163,0.072,0.00177841285032515,"Lage3"
"Tm6sf1",7.07754662534681e-08,0.349915830428625,0.257,0.135,0.0017785166914834,"Tm6sf1"
"Dars",7.22985493203457e-08,0.359624818418231,0.179,0.082,0.00181679024587097,"Dars"
"Kif13b",7.2401883253195e-08,0.336054964138023,0.208,0.101,0.00181938692426954,"Kif13b"
"Ndufc2",7.30521227171216e-08,-0.684822382105186,0.479,0.501,0.00183572679175855,"Ndufc2"
"BC005561",7.3730843979146e-08,0.283304668153806,0.223,0.111,0.00185278237835196,"BC005561"
"Ndufb4",7.42473364338309e-08,-0.639199280917562,0.451,0.491,0.00186576131724574,"Ndufb4"
"Tars",7.43094210814615e-08,0.462272786914506,0.157,0.068,0.00186732144235605,"Tars"
"Pole3",7.83475478490525e-08,0.364274220054296,0.151,0.064,0.00196879552989884,"Pole3"
"Zfp451",7.93684208067166e-08,0.400181593498851,0.157,0.068,0.00199444904645198,"Zfp451"
"Dgat1",7.95001971521343e-08,0.479175733110433,0.237,0.125,0.00199776045423598,"Dgat1"
"Ufd1",7.97211640814767e-08,0.290616321217348,0.181,0.083,0.00200331313220343,"Ufd1"
"Rasa3",7.98494219796978e-08,0.371404879179355,0.238,0.124,0.00200653612492783,"Rasa3"
"Cep192",8.02596551434836e-08,0.557842477268162,0.151,0.066,0.0020168448741006,"Cep192"
"Gigyf2",8.08195675962094e-08,0.303911861153103,0.222,0.11,0.00203091491412515,"Gigyf2"
"Nfil3",8.20286085371565e-08,0.418499624872425,0.195,0.093,0.00206129690393021,"Nfil3"
"Uchl3",8.27579053817749e-08,0.307388456028414,0.216,0.106,0.00207962340433862,"Uchl3"
"Ciapin1",8.32934759548079e-08,0.418081845365965,0.155,0.067,0.00209308175726837,"Ciapin1"
"Mllt10",8.380985587344e-08,0.231302278438695,0.223,0.111,0.00210605786824367,"Mllt10"
"Nt5c",8.57158253804554e-08,0.272899441737678,0.398,0.23,0.00215395297598546,"Nt5c"
"Slirp",8.710042925984e-08,0.50800623958798,0.17,0.078,0.00218874668687052,"Slirp"
"Baz2a",9.21630064944931e-08,0.26480874762992,0.228,0.115,0.00231596419020012,"Baz2a"
"Kif2a",9.47525539250657e-08,0.274771719065286,0.235,0.12,0.00238103692758298,"Kif2a"
"Cmas",9.47592806584842e-08,0.359869931148484,0.203,0.099,0.00238120596366705,"Cmas"
"Snhg12",9.62812302502463e-08,0.260137051545256,0.227,0.114,0.00241945103495844,"Snhg12"
"Dnajc9",9.73449827295953e-08,0.22839194729377,0.273,0.145,0.002446182071012,"Dnajc9"
"Asrgl1",9.75550021279654e-08,0.619964377383856,0.152,0.067,0.00245145964847364,"Asrgl1"
"Rad21",1.00682571234179e-07,0.22419834737752,0.266,0.14,0.00253005233254369,"Rad21"
"Mdm2",1.0068447451916e-07,0.350422143743091,0.177,0.082,0.00253010016019197,"Mdm2"
"Ddx23",1.02884427965452e-07,0.246654675404719,0.198,0.094,0.00258538279034384,"Ddx23"
"mt-Atp8",1.06384845947624e-07,0.311911293123938,0.396,0.237,0.00267334479381785,"mt-Atp8"
"Ube2q2",1.06836160714922e-07,0.444396512489652,0.16,0.072,0.00268468588260527,"Ube2q2"
"Adgre5",1.07286098732956e-07,0.34849886256477,0.343,0.199,0.00269599237506046,"Adgre5"
"Neurl3",1.10132762490022e-07,0.334341988623291,0.599,0.419,0.00276752618861176,"Neurl3"
"Mtrex",1.10945201762686e-07,0.297669959023144,0.17,0.077,0.00278794197509454,"Mtrex"
"Arhgap17",1.1228240151644e-07,0.349679305420508,0.203,0.098,0.00282154446770663,"Arhgap17"
"Gatad1",1.12703699187638e-07,0.233378960208003,0.215,0.106,0.00283213125688616,"Gatad1"
"Rad54l2",1.13095705619855e-07,0.258151786355538,0.2,0.095,0.00284198198652133,"Rad54l2"
"Arap2",1.13397666565447e-07,0.221991495275515,0.356,0.203,0.00284956996312312,"Arap2"
"Hcfc1",1.14757160755525e-07,0.425274678570421,0.182,0.085,0.0028837326926256,"Hcfc1"
"Cyld",1.16217277086903e-07,0.216328610209954,0.371,0.213,0.00292042395591678,"Cyld"
"Stt3a",1.1675293291305e-07,0.295440795418064,0.174,0.079,0.00293388445117204,"Stt3a"
"Cd44",1.17112369210893e-07,0.22404187297018,0.292,0.158,0.00294291672590053,"Cd44"
"Ubl5",1.18504455732257e-07,-0.365022237796523,0.789,0.775,0.00297789846809589,"Ubl5"
"Cast",1.18837781951305e-07,0.219143275314791,0.505,0.308,0.00298627462265434,"Cast"
"Cnot1",1.19228030097585e-07,0.219862291482395,0.266,0.14,0.00299608116832221,"Cnot1"
"Tbc1d15",1.20229297140882e-07,0.455943610695042,0.171,0.079,0.00302124200785322,"Tbc1d15"
"Cyb5r3",1.20723584724629e-07,0.422404406444078,0.177,0.083,0.0030336629605452,"Cyb5r3"
"Isca2",1.2274581106051e-07,0.205414706598949,0.184,0.085,0.00308447948613954,"Isca2"
"Ppp1r16b",1.29266460945746e-07,0.245318081069426,0.326,0.18,0.00324833689710565,"Ppp1r16b"
"Mpp6",1.30548629881378e-07,0.499332193943674,0.186,0.089,0.00328055652028916,"Mpp6"
"Nck1",1.30835896064001e-07,0.346818702104599,0.255,0.136,0.00328777523219228,"Nck1"
"Vars",1.33305878853468e-07,0.321173864088143,0.253,0.132,0.00334984342970879,"Vars"
"Arpc5",1.35747338117806e-07,0.271095065160125,0.756,0.499,0.00341119485956235,"Arpc5"
"Ddx10",1.35826984145435e-07,0.449946550733855,0.208,0.104,0.00341319628459063,"Ddx10"
"Pafah1b2",1.36367815437796e-07,0.380739230770154,0.169,0.077,0.00342678683413639,"Pafah1b2"
"Micu2",1.37165220324587e-07,0.329073033360301,0.218,0.109,0.00344682482153655,"Micu2"
"Atg5",1.3950915782763e-07,0.397423712553637,0.159,0.07,0.00350572562705052,"Atg5"
"Grap",1.40681419091946e-07,0.511871874221483,0.198,0.099,0.00353518338036151,"Grap"
"Lcorl",1.4624669430586e-07,0.408941418171654,0.159,0.07,0.00367503318121197,"Lcorl"
"Nt5e",1.47298009957781e-07,0.425787342874897,0.208,0.105,0.00370145169222909,"Nt5e"
"Sh3gl1",1.51799910863566e-07,0.234791821736998,0.208,0.103,0.00381457996009055,"Sh3gl1"
